claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00869,POL-2081,CUST-6946,SHOP-003,2024-11-19,2025-10-13,2025-10-16,theft,left side,10763,Laval,4,20,73,I discovered my vehicle missing in Laval and reported it immediately.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,328,3,very_high,1,11,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",57.89473684210527,-1,-0.0677252814509457,0.0677252814509457,83.9150818282641,68.3028748365688,high,priority_investigation
CLM-00741,POL-2210,CUST-9265,SHOP-024,2025-12-21,2025-12-28,2026-01-01,theft,front,11197,Sherbrooke,0,0,24,My car was stolen in Sherbrooke and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,7,4,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10225026963092454,-0.10225026963092454,22.315489983308552,40.50514336174447,medium,review_with_slm
CLM-00784,POL-7693,CUST-6767,SHOP-025,2024-08-10,2025-11-11,2025-11-15,theft,left side,11309,Longueuil,0,1,28,I discovered my vehicle missing in Longueuil and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,458,4,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,-1,-0.031779389724967966,0.031779389724967966,70.88819505113769,50.46054117834981,medium,review_with_slm
CLM-00783,POL-4845,CUST-7148,SHOP-030,2025-07-04,2025-09-05,2025-09-08,vandalism,front,14282,Quebec City,0,0,12,My parked car was vandalized in Quebec City and the front was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,63,3,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.0421634859507648,-0.0421634859507648,44.091100219107716,42.89959798237993,medium,review_with_slm
CLM-00607,POL-1641,CUST-3110,SHOP-019,2024-07-30,2024-08-04,2024-08-07,vandalism,left side,7378,Montreal,0,0,58,I found damage on the left side of my vehicle while parked in Montreal.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,5,3,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.054793023518880934,-0.054793023518880934,39.51412221000705,37.910912041897554,medium,review_with_slm
CLM-00902,POL-6903,CUST-8073,SHOP-014,2025-09-08,2025-12-11,2025-12-12,theft,left side,10287,Quebec City,4,15,56,My car was stolen in Quebec City and later found with damage.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,94,1,very_high,1,11,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",57.89473684210527,-1,-0.061043308076222935,0.061043308076222935,81.49351690329716,67.33424886658202,high,priority_investigation
CLM-00825,POL-9943,CUST-8206,SHOP-004,2024-10-13,2025-10-13,2025-10-17,theft,left side,8517,Longueuil,1,0,43,I discovered my vehicle missing in Longueuil and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,365,4,very_high,1,6,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",31.57894736842105,1,0.05597309305748521,-0.05597309305748521,39.08646187024633,34.58195316915116,medium,review_with_slm
CLM-00664,POL-8166,CUST-4784,SHOP-004,2025-12-28,2025-12-31,2026-01-01,vandalism,front,10583,Gatineau,1,0,43,I found damage on the front of my vehicle while parked in Gatineau.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,1,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.08889511893281776,-0.08889511893281776,27.155432120839873,42.441120216757,medium,review_with_slm
CLM-00891,POL-6629,CUST-2139,SHOP-003,2025-02-14,2025-12-20,2025-12-20,vandalism,right side,3121,Sherbrooke,2,21,73,My parked car was vandalized in Sherbrooke and the right side was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,309,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.049240940690684076,0.049240940690684076,77.21630756862507,56.14968092218687,medium,review_with_slm
CLM-00929,POL-4753,CUST-7708,SHOP-003,2024-06-19,2026-01-03,2026-01-03,collision,front,4343,Montreal,4,18,73,I lost control briefly and damaged the front of my vehicle in Montreal.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,563,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.10296874858783811,0.10296874858783811,96.68740806586521,63.93812112108293,high,priority_investigation
CLM-00700,POL-3427,CUST-1458,SHOP-010,2025-04-13,2025-04-19,2025-04-20,theft,front,8296,Longueuil,0,0,39,I discovered my vehicle missing in Longueuil and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11197513698031913,-0.11197513698031913,18.79117218785981,35.937521506722874,medium,review_with_slm
CLM-00629,POL-3711,CUST-8172,SHOP-025,2025-06-05,2025-06-15,2025-06-20,theft,right side,9120,Longueuil,0,0,28,My car was stolen in Longueuil and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,5,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.10192384319010583,-0.10192384319010583,22.433787793751588,40.55246248592168,medium,review_with_slm
CLM-00886,POL-5358,CUST-2096,SHOP-019,2025-02-02,2025-06-10,2025-06-12,vandalism,rear,3290,Montreal,4,15,58,My parked car was vandalized in Montreal and the rear was damaged.,Repeated entity pattern detected across recent claims.,repeated_entity,1,128,2,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05213217981399754,0.05213217981399754,78.26410031757456,50.253008548082455,medium,review_with_slm
CLM-00913,POL-1651,CUST-4805,SHOP-019,2024-05-30,2025-05-02,2025-05-03,vandalism,right side,1545,Longueuil,2,21,58,My parked car was vandalized in Longueuil and the right side was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,337,1,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.04641757645442113,0.04641757645442113,76.19311285928907,55.74040303845247,medium,review_with_slm
CLM-00737,POL-5389,CUST-9314,SHOP-007,2025-02-22,2025-02-28,2025-03-04,theft,left side,8793,Longueuil,1,0,31,I discovered my vehicle missing in Longueuil and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12230947288004457,-0.12230947288004457,15.04598136859229,34.43944517901586,medium,review_with_slm
CLM-00723,POL-7243,CUST-2285,SHOP-003,2024-08-17,2024-08-23,2024-08-25,vandalism,right side,11712,Sherbrooke,0,0,73,My parked car was vandalized in Sherbrooke and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,-1,-0.0029746154441518957,0.0029746154441518957,60.44926823142285,55.75865466099019,medium,review_with_slm
CLM-00916,POL-3576,CUST-4954,SHOP-019,2025-06-17,2025-09-28,2025-10-01,collision,right side,3956,Montreal,3,21,58,I was driving in Montreal when another vehicle hit the right side of my car.,Repeated entity pattern detected across recent claims.,repeated_entity,1,103,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.009791075763234458,0.009791075763234458,62.9195715827594,44.1151970541564,medium,review_with_slm
CLM-00806,POL-3628,CUST-6332,SHOP-024,2025-05-06,2026-01-31,2026-01-31,vandalism,right side,12406,Laval,1,0,24,I found damage on the right side of my vehicle while parked in Laval.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,270,0,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.04931118684776714,-0.04931118684776714,41.50075440123715,41.8634596552317,medium,review_with_slm
CLM-00943,POL-7630,CUST-1840,SHOP-019,2024-11-03,2026-01-17,2026-01-19,collision,rear,4073,Laval,0,0,58,Another vehicle struck me on the rear in Laval.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,440,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,-1,-0.006983809767705407,0.006983809767705407,61.902210918686485,46.86614752536933,medium,review_with_slm
CLM-00644,POL-5698,CUST-2822,SHOP-005,2024-03-02,2024-03-07,2024-03-11,vandalism,rear,8284,Laval,0,0,35,I found damage on the rear of my vehicle while parked in Laval.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,5,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12055065430023892,-0.12055065430023892,15.683381900349753,34.694405391718846,medium,review_with_slm
CLM-00790,POL-5799,CUST-7527,SHOP-027,2024-02-10,2025-03-18,2025-03-21,vandalism,right side,11382,Montreal,0,0,28,My parked car was vandalized in Montreal and the right side was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,402,3,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.06662296565171444,-0.06662296565171444,35.226919713566886,36.19603104332149,medium,review_with_slm
CLM-00604,POL-4946,CUST-7498,SHOP-016,2024-11-05,2024-11-08,2024-11-09,collision,right side,7676,Quebec City,1,1,21,I lost control briefly and damaged the right side of my vehicle in Quebec City.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,1,high,1,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.01284804503659509,-0.01284804503659509,54.715093985116894,43.991300751941495,medium,review_with_slm
CLM-00774,POL-8614,CUST-5615,SHOP-002,2024-05-04,2025-10-17,2025-10-20,theft,front,9464,Sherbrooke,1,0,21,I discovered my vehicle missing in Sherbrooke and reported it immediately.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,531,3,very_high,1,6,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",31.57894736842105,1,0.04371205639470099,-0.04371205639470099,43.529894171046806,36.35932608947135,medium,review_with_slm
CLM-00890,POL-5635,CUST-6308,SHOP-019,2025-08-05,2025-09-14,2025-09-18,collision,rear,3834,Montreal,3,18,58,I was driving in Montreal when another vehicle hit the rear of my car.,Repeated entity pattern detected across recent claims.,repeated_entity,1,40,4,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.027367289065060918,0.027367289065060918,69.2892380358536,46.66306363539407,medium,review_with_slm
CLM-00859,POL-5664,CUST-5284,SHOP-003,2024-05-02,2025-07-10,2025-07-11,collision,right side,2322,Laval,2,20,73,I lost control briefly and damaged the right side of my vehicle in Laval.,Repeated entity pattern detected across recent claims.,repeated_entity,1,434,1,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.059902246245826185,0.059902246245826185,81.0799930607509,51.37936564535299,medium,review_with_slm
CLM-00999,POL-9583,CUST-1214,SHOP-014,2025-12-05,2025-12-12,2025-12-14,theft,right side,15623,Sherbrooke,4,21,56,I was hit on the right side while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the front, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,7,2,very_high,5,19,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",100.0,-1,-0.08534051808300591,0.08534051808300591,90.2988904400366,96.11955617601464,high,priority_investigation
CLM-00734,POL-4065,CUST-9138,SHOP-010,2024-05-14,2024-05-22,2024-05-25,collision,rear,10115,Quebec City,0,0,39,I lost control briefly and damaged the rear of my vehicle in Quebec City.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.11297958254968488,-0.11297958254968488,18.427158441708745,38.94981074510454,medium,review_with_slm
CLM-00611,POL-2080,CUST-6396,SHOP-021,2024-04-01,2024-04-04,2024-04-06,theft,rear,11312,Laval,1,0,27,My car was stolen in Laval and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,3,2,very_high,2,11,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",57.89473684210527,1,0.11987080071316847,-0.11987080071316847,15.929762648706308,41.10874716474568,medium,review_with_slm
CLM-00990,POL-2886,CUST-9257,SHOP-019,2024-10-23,2024-11-02,2024-11-07,theft,rear,13154,Gatineau,5,21,58,I was hit on the rear while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the left side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,10,5,very_high,5,19,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",100.0,-1,-0.11210938771627788,0.11210938771627788,100.0,100.0,high,priority_investigation
CLM-00947,POL-3909,CUST-1535,SHOP-005,2024-10-25,2026-01-29,2026-01-31,vandalism,left side,3842,Montreal,0,0,35,Another vehicle struck me on the left side in Montreal.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,461,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.052044396802846116,-0.052044396802846116,40.5102318432115,38.30935589517934,medium,review_with_slm
CLM-00840,POL-5315,CUST-3388,SHOP-023,2024-12-14,2025-10-12,2025-10-14,theft,rear,12489,Montreal,1,0,27,My car was stolen in Montreal and later found with damage.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,302,2,very_high,0,7,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.08357678911901195,-0.08357678911901195,29.08280899205532,33.73838675471686,medium,review_with_slm
CLM-00672,POL-7525,CUST-1490,SHOP-004,2024-07-03,2024-07-05,2024-07-08,collision,left side,7089,Montreal,0,0,43,Another driver struck my vehicle on the left side while I was driving in Montreal.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,3,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.08475645932087578,-0.08475645932087578,28.65529337299157,33.56738050709136,medium,review_with_slm
CLM-00614,POL-5519,CUST-8008,SHOP-017,2024-08-22,2024-08-24,2024-08-25,collision,left side,9341,Longueuil,0,0,25,Another driver struck my vehicle on the left side while I was driving in Longueuil.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11475515682352738,-0.11475515682352738,17.78368560186238,35.534526872323895,medium,review_with_slm
CLM-00754,POL-4208,CUST-8243,SHOP-012,2025-06-22,2025-09-09,2025-09-09,vandalism,left side,13256,Montreal,1,0,16,I found damage on the left side of my vehicle while parked in Montreal.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,79,0,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.04431046917613224,-0.04431046917613224,43.31302778728545,42.58836900965102,medium,review_with_slm
CLM-00857,POL-5033,CUST-5230,SHOP-003,2025-03-08,2026-03-21,2026-03-25,vandalism,left side,2339,Sherbrooke,3,21,73,I found damage on the left side of my vehicle while parked in Sherbrooke.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,378,4,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.046290942971663585,0.046290942971663585,76.14722054829423,55.722046114054535,medium,review_with_slm
CLM-00843,POL-2262,CUST-3203,SHOP-011,2025-12-20,2026-02-03,2026-02-07,vandalism,rear,11811,Gatineau,1,0,28,I found damage on the rear of my vehicle while parked in Gatineau.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,45,4,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.10684806853182743,-0.10684806853182743,20.649235431532535,30.36495733050775,medium,review_with_slm
CLM-00978,POL-5515,CUST-8812,SHOP-013,2024-10-03,2025-01-23,2025-01-26,collision,right side,2046,Montreal,0,0,29,Another vehicle struck me on the right side in Montreal.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,112,3,low,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.08199527193781808,-0.08199527193781808,29.655955025336322,33.967645168029264,medium,review_with_slm
CLM-00738,POL-1747,CUST-6054,SHOP-015,2025-02-23,2025-02-26,2025-03-01,collision,rear,9889,Montreal,1,0,28,I was driving in Montreal when another vehicle hit the rear of my car.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,3,3,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12359978459322374,-0.12359978459322374,14.57836897152279,34.252400220188065,medium,review_with_slm
CLM-00709,POL-6666,CUST-2159,SHOP-014,2025-09-04,2025-09-12,2025-09-16,vandalism,right side,9485,Longueuil,0,0,56,My parked car was vandalized in Longueuil and the right side was damaged.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,4,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.059750924022522356,-0.059750924022522356,37.717365879532736,43.50799898339204,medium,review_with_slm
CLM-00881,POL-7874,CUST-1401,SHOP-003,2024-05-22,2025-05-11,2025-05-14,vandalism,rear,3436,Longueuil,3,18,73,I found damage on the rear of my vehicle while parked in Longueuil.,Repeated entity pattern detected across recent claims.,repeated_entity,1,354,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.037420294019575584,0.037420294019575584,72.93247377223987,48.12035792994858,medium,review_with_slm
CLM-00874,POL-6499,CUST-7009,SHOP-014,2025-06-08,2026-02-10,2026-02-13,vandalism,left side,2042,Longueuil,3,18,56,My parked car was vandalized in Longueuil and the left side was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,247,3,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.02470279580505874,0.02470279580505874,68.32361859090935,52.59260533110058,medium,review_with_slm
CLM-00892,POL-4694,CUST-8842,SHOP-003,2024-02-13,2024-10-24,2024-10-25,collision,rear,3850,Longueuil,4,20,73,I lost control briefly and damaged the rear of my vehicle in Longueuil.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,254,1,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.04041921235148693,0.04041921235148693,74.01928975281061,54.87087379586109,medium,review_with_slm
CLM-00956,POL-5661,CUST-6449,SHOP-001,2025-02-21,2026-01-18,2026-01-23,collision,right side,3209,Quebec City,0,0,33,Another vehicle struck me on the right side in Quebec City.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,331,5,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.05048681307928049,-0.05048681307928049,41.07470432778532,38.53514488900886,medium,review_with_slm
CLM-00986,POL-4469,CUST-2199,SHOP-003,2025-03-01,2025-03-10,2025-03-13,collision,rear,12324,Sherbrooke,3,20,73,I was hit on the rear while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the left side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,9,3,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.0536751850754571,0.0536751850754571,78.82328952870262,88.37142107463893,high,priority_investigation
CLM-00821,POL-7800,CUST-9793,SHOP-015,2024-05-17,2026-02-23,2026-02-28,collision,left side,11914,Quebec City,1,0,28,I was driving in Quebec City when another vehicle hit the left side of my car.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,647,5,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,-1,-0.027192925601968287,0.027192925601968287,69.22604825302415,49.79568245910439,medium,review_with_slm
CLM-00820,POL-7679,CUST-1761,SHOP-018,2025-01-21,2026-03-17,2026-03-21,vandalism,rear,11896,Montreal,0,0,34,I found damage on the rear of my vehicle while parked in Montreal.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,420,4,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.05098892543937972,-0.05098892543937972,40.89273747287263,38.46235814704379,medium,review_with_slm
CLM-00729,POL-2587,CUST-4805,SHOP-010,2025-05-20,2025-05-30,2025-06-02,vandalism,right side,11711,Longueuil,1,0,39,I found damage on the right side of my vehicle while parked in Longueuil.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,3,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09797022078137241,-0.09797022078137241,23.866591071263805,41.12558379692657,medium,review_with_slm
CLM-00899,POL-3511,CUST-4530,SHOP-014,2025-02-11,2026-02-23,2026-02-26,collision,front,3837,Quebec City,3,21,56,I lost control briefly and damaged the front of my vehicle in Quebec City.,Repeated entity pattern detected across recent claims.,repeated_entity,1,377,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.021836848241154838,0.021836848241154838,67.28499157036512,45.86136504919868,medium,review_with_slm
CLM-00914,POL-4091,CUST-8778,SHOP-014,2025-05-05,2025-09-21,2025-09-21,collision,right side,3765,Sherbrooke,2,20,56,I was driving in Sherbrooke when another vehicle hit the right side of my car.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,139,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.03965616103106184,0.03965616103106184,73.74275792458138,54.76026106456939,medium,review_with_slm
CLM-00921,POL-4263,CUST-5353,SHOP-003,2025-03-13,2026-02-27,2026-03-02,vandalism,front,3751,Quebec City,2,18,73,I found damage on the front of my vehicle while parked in Quebec City.,Repeated entity pattern detected across recent claims.,repeated_entity,1,351,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.04800895856911247,0.04800895856911247,76.76983397071017,49.655302009336694,medium,review_with_slm
CLM-00917,POL-5972,CUST-9770,SHOP-014,2024-11-30,2025-06-05,2025-06-08,vandalism,right side,3081,Sherbrooke,3,21,56,I found damage on the right side of my vehicle while parked in Sherbrooke.,Repeated entity pattern detected across recent claims.,repeated_entity,1,187,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.012181312406963296,0.012181312406963296,63.78579970044696,44.46168830123142,medium,review_with_slm
